customer_id,name,age,income,purchase_count,total_spend,gender_female,gender_male,gender_other,city_bengaluru,city_chennai,city_delhi,city_hyderabad,city_mumbai,city_pune,preferred_category_clothing,preferred_category_electronics,preferred_category_grocery,preferred_category_home,preferred_category_sports,satisfaction_high,satisfaction_low,satisfaction_medium
C0118,Customer_0118,0.5195269095954442,0.27422108362945846,1.7814046341699186,1.0406808586340899,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
C0119,Customer_0119,-0.6257716246909479,-0.16932127967965974,0.4715482855155667,-0.40837854807677576,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C0120,Customer_0120,-0.6257716246909479,0.4252165925816357,-2.148164411793137,-1.6718098243069681,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
C0121,Customer_0121,-0.8548313315482263,0.30599791627134415,-0.4016892802540012,-1.045461416723694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
C0122,Customer_0122,-1.2365975096436903,0.9537564278174762,-1.2749268460235692,-0.9308078685849626,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C0123,Customer_0123,1.1303527945481868,0.7962055582853295,0.4715482855155667,1.2595068283878161,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
C0124,Customer_0124,0.0,0.6905420343607375,1.7814046341699186,2.234338137950596,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
C0125,Customer_0125,1.5121189726436508,3.0272503116037397,-2.148164411793137,-1.6718098243069681,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
C0126,Customer_0126,-0.014945739738205406,0.2698323252750721,-0.8383080631387851,-1.1831920105908633,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C0127,Customer_0127,1.053999558929094,2.515932186366124,-2.148164411793137,-1.6718098243069681,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
C0128,Customer_0128,-1.2365975096436903,0.3346637303329054,1.3447858512851347,1.1892324564201515,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
C0129,Customer_0129,-0.24400544659548384,-0.16037710126122687,-1.2749268460235692,-1.2441134601659303,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C0130,Customer_0130,1.3594125014054652,-0.4507017994893646,-0.4016892802540012,-0.24386687427656298,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C0131,Customer_0131,1.5884722082627436,1.4321310884455845,-0.4016892802540012,-0.7747113073277531,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C0132,Customer_0132,-1.6183636877391545,1.5629049766256526,0.03492950263078275,0.7609051161890342,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
C0133,Customer_0133,0.061407495880887404,0.5222137076038953,-0.4016892802540012,-0.49317009063564243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
C0134,Customer_0134,0.29046720273816584,1.0559756097424233,-0.8383080631387851,-0.9812041334554393,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
C0135,Customer_0135,1.5121189726436508,4.0420784513174974e-16,-1.2749268460235692,-0.7298207415574948,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C0136,Customer_0136,0.6722333808336299,-1.626277945529476,1.3447858512851347,0.5004661946192529,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
C0137,Customer_0137,-0.16765221097639102,1.1687500332791856,-0.4016892802540012,-0.9788265651958137,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
C0138,Customer_0138,0.9012930876909083,-0.2043757926115302,0.03492950263078275,0.16927612862471467,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
C0139,Customer_0139,-1.0838910384055047,0.6717092611691303,0.03492950263078275,0.1929715623915596,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
C0140,Customer_0140,-1.4656572165009687,-0.7948026760345397,0.9081670684003507,1.3348069799856888,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C0141,Customer_0141,-0.549418389071855,1.5794044858820164,0.03492950263078275,-0.5321253900423613,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
C0142,Customer_0142,-0.32035868221457664,-1.617944860046464,1.3447858512851347,0.8435126317827385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
C0143,Customer_0143,1.2830592657863724,-1.4631161317721013,0.03492950263078275,-0.4425912990159157,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
C0144,Customer_0144,0.8249398520718155,1.3667441443555504,-0.4016892802540012,-1.0307160876959296,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
C0145,Customer_0145,1.2067060301672796,-2.299702360363285,0.4715482855155667,1.3180318276257488,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
C0146,Customer_0146,0.9776463233100011,0.300998064981537,0.03492950263078275,0.5058822038513056,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
C0147,Customer_0147,0.6722333808336299,-0.18487637258128212,-1.711545628908353,-1.4178537493484755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
C0148,Customer_0148,-0.6257716246909479,-0.8134687875164865,0.9081670684003507,0.991845512170992,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
C0149,Customer_0149,0.9012930876909083,-0.2774847292491554,-0.4016892802540012,-0.8262625259391732,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
C0150,Customer_0150,-0.014945739738205406,-0.9250210251824071,-0.4016892802540012,0.34456946868234284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
C0151,Customer_0151,0.9776463233100011,1.4646856757325513,-0.4016892802540012,-0.9730171793489985,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
C0152,Customer_0152,-1.007537802786412,1.7269000989313286,0.4715482855155667,-0.9067458078131588,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
C0153,Customer_0153,-0.16765221097639102,-0.7632480590055343,0.4715482855155667,0.3631321243797645,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
C0154,Customer_0154,1.2830592657863724,0.1979455745082887,-0.4016892802540012,-0.17732800664268467,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
C0155,Customer_0155,-0.24400544659548384,-1.4025623772622142,0.03492950263078275,0.18745012822675058,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
C0156,Customer_0156,-0.32035868221457664,0.9954774091357562,-0.4016892802540012,-1.0756507116470413,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
C0157,Customer_0157,0.0,0.9694226285255387,-0.4016892802540012,-0.6346062922138762,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C0158,Customer_0158,0.44317367397635143,-0.3728152271748125,1.3447858512851347,1.0318991190861282,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
C0159,Customer_0159,-1.4656572165009687,-0.060657844981183394,-0.4016892802540012,-0.8002351556000149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
C0160,Customer_0160,0.0,-0.17132122019558263,0.9081670684003507,1.8044797759348228,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
C0161,Customer_0161,1.1303527945481868,-1.6959425401674564,0.9081670684003507,-0.531588824339825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C0162,Customer_0162,0.6722333808336299,1.4684077872482968,1.7814046341699186,1.3246877599475333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
C0163,Customer_0163,-1.007537802786412,-0.8444678655132912,0.4715482855155667,0.8459484197813492,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
C0164,Customer_0164,1.5121189726436508,-0.8376902893204414,0.03492950263078275,-0.4863867042906746,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C0165,Customer_0165,-1.389303980881876,-0.22798620148006415,2.2180234170547024,2.2390618043406665,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
C0166,Customer_0166,-1.1602442740245975,0.9179797141437447,1.3447858512851347,2.1541270726940263,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
C0167,Customer_0167,1.5121189726436508,-0.6688064235313984,0.03492950263078275,-0.6380868885012964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
C0168,Customer_0168,-0.6257716246909479,-2.0296548368104763,0.4715482855155667,1.4215418030214833,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C0169,Customer_0169,0.061407495880887404,-0.9645198503718839,-1.711545628908353,-1.3107514587067286,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
C0170,Customer_0170,-0.32035868221457664,0.3466078195252226,2.2180234170547024,0.8582721223686345,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C0171,Customer_0171,0.21411396711907302,2.112166417762583,2.2180234170547024,1.4174821563571318,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
C0172,Customer_0172,1.5884722082627436,-1.3374532026882806,-0.8383080631387851,-0.89626782830234,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C0173,Customer_0173,-1.77107015897734,-1.3740076710070932,0.4715482855155667,0.9318398433550921,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
C0174,Customer_0174,1.3594125014054652,-1.590112354533204,1.3447858512851347,2.041679580610884,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
C0175,Customer_0175,-1.847423394596433,-1.7142197743268626,-1.711545628908353,-1.1920587194876142,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
C0176,Customer_0176,0.8249398520718155,1.128084576122087,0.9081670684003507,2.1409568236317718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
C0177,Customer_0177,0.061407495880887404,1.417075980672943,0.4715482855155667,1.1005213092717896,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
C0178,Customer_0178,0.0,4.0420784513174974e-16,0.03492950263078275,0.23507230120992084,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
C0179,Customer_0179,-0.32035868221457664,-0.5452545427699407,0.03492950263078275,-0.32182467828377237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
C0180,Customer_0180,-1.0838910384055047,4.0420784513174974e-16,1.3447858512851347,1.1861908684348061,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C0181,Customer_0181,1.1303527945481868,0.09633748551876249,-1.2749268460235692,-1.3851531381164834,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
C0182,Customer_0182,-1.0838910384055047,1.01186581058568,0.03492950263078275,0.5397755329792582,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
C0183,Customer_0183,0.8249398520718155,-0.5939753158939508,0.03492950263078275,-0.09509341207977563,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
C0184,Customer_0184,1.053999558929094,-0.03332532459690407,-0.8383080631387851,-1.2686475728754494,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
C0185,Customer_0185,1.1303527945481868,-1.314842764077708,0.03492950263078275,-0.9096284716461397,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
C0186,Customer_0186,0.7485866164527227,0.5516572763105376,-0.4016892802540012,-0.5098319505305304,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
C0187,Customer_0187,0.6722333808336299,0.11339253380732704,-0.8383080631387851,-0.550574753274731,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
C0188,Customer_0188,1.6648254438818364,-0.9720751812098148,1.3447858512851347,0.9129593393529427,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C0189,Customer_0189,-0.09129897535729821,-0.9586311366305554,-0.4016892802540012,-0.11601947447869125,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
C0190,Customer_0190,-0.24400544659548384,1.5383501514023774,-0.4016892802540012,-0.3520816339848587,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
C0191,Customer_0191,-1.5420104521200615,1.8940617937205493,-1.2749268460235692,-0.857803462910845,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C0192,Customer_0192,0.595880145214537,-0.29065100431231433,0.03492950263078275,-0.5769325599702898,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
C0193,Customer_0193,0.8249398520718155,-0.009770469631590178,0.4715482855155667,-0.6288803022093905,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
C0194,Customer_0194,0.0,0.322552979430928,-0.4016892802540012,-0.1547151453196668,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
C0195,Customer_0195,-0.39671191783366944,0.07050492052142533,-0.4016892802540012,-0.344612198823745,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
C0196,Customer_0196,-0.4730651534527623,-1.7517742129036367,-1.711545628908353,-1.5345150917289556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
C0197,Customer_0197,0.7485866164527227,0.35032993104096793,-0.8383080631387851,-0.8092293185199491,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C0198,Customer_0198,1.3594125014054652,-2.165373022377132,0.03492950263078275,-0.8169709702984785,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C0199,Customer_0199,-0.6257716246909479,-0.8101911072265019,-0.4016892802540012,-0.26530747328758825,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
C0200,Customer_0200,1.5121189726436508,0.42788317993619956,0.03492950263078275,-0.20168273961587196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C0201,Customer_0201,1.3594125014054652,0.5224359232167756,0.9081670684003507,1.0328227673775907,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C0202,Customer_0202,0.6722333808336299,-0.8875776944120732,1.3447858512851347,2.073294472386131,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
C0203,Customer_0203,-1.2365975096436903,-0.5359770409321873,-0.4016892802540012,-0.6590349799906388,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
C0204,Customer_0204,0.061407495880887404,-0.6713619030795221,0.4715482855155667,1.5359483106461433,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C0205,Customer_0205,-1.77107015897734,-0.18037650642045566,-1.2749268460235692,-0.9649230621236414,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C0206,Customer_0206,-1.2365975096436903,-0.10432321291216623,0.9081670684003507,1.0481062356143507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C0207,Customer_0207,-1.2365975096436903,0.590878331983914,-0.8383080631387851,-0.42662335546946895,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
C0208,Customer_0208,0.0,-0.5944197471197115,1.7814046341699186,2.010443903892268,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C0209,Customer_0209,-0.6257716246909479,0.29583155198206956,-0.8383080631387851,-0.6429159798241232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
C0210,Customer_0210,-1.847423394596433,4.0420784513174974e-16,0.03492950263078275,-0.13161134998142493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
C0211,Customer_0211,-0.014945739738205406,0.12072564903237759,-0.8383080631387851,-1.225621612259166,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
C0212,Customer_0212,1.3594125014054652,-0.33714962130752124,0.9081670684003507,-0.7249649006248643,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
C0213,Customer_0213,1.1303527945481868,0.10311506171161225,-0.8383080631387851,-0.8379316498394933,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
C0214,Customer_0214,1.2830592657863724,0.6741536329108139,0.4715482855155667,-0.06599770414546863,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
C0215,Customer_0215,-0.014945739738205406,0.7615954765792197,0.4715482855155667,0.071739183747537,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C0216,Customer_0216,1.053999558929094,1.7377886639624642,-0.8383080631387851,-1.1178128172173054,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C0217,Customer_0217,0.7485866164527227,-1.0675167869419122,-1.2749268460235692,-0.7928318077101814,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
C0218,Customer_0218,-1.6947169233582473,-0.5175331450631208,-0.4016892802540012,0.2880270875828139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C0219,Customer_0219,0.9012930876909083,-1.690942688877649,1.3447858512851347,2.525713770011774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
C0220,Customer_0220,1.435765737024558,0.8534260786020118,0.03492950263078275,0.003485194073293454,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C0221,Customer_0221,1.435765737024558,4.0420784513174974e-16,2.2180234170547024,2.5645998351342945,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
C0222,Customer_0222,0.36682043835725864,0.12861430328962895,-0.4016892802540012,0.2856243432198437,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C0223,Customer_0223,0.9776463233100011,-0.6818615907881173,-1.711545628908353,-1.3682190616041796,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C0224,Customer_0224,0.6722333808336299,-0.4042587363973778,-0.4016892802540012,-0.642475398015589,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C0225,Customer_0225,-1.007537802786412,1.1455840556364123,0.9081670684003507,1.9951037894229824,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
C0226,Customer_0226,-0.4730651534527623,0.6166553430780312,0.9081670684003507,0.7429388194395933,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
C0227,Customer_0227,0.9012930876909083,-0.18904291532278814,0.4715482855155667,0.3510129776321557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C0228,Customer_0228,1.435765737024558,0.6902642648446371,0.9081670684003507,-0.2600503882078998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
C0229,Customer_0229,-0.6257716246909479,0.7123191644230088,0.9081670684003507,-0.4690010314246231,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
C0230,Customer_0230,-1.1602442740245975,-0.4689790336487709,-1.2749268460235692,-0.704515610683041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
C0231,Customer_0231,1.6648254438818364,-1.5465580944086614,-1.2749268460235692,-0.8982236968309402,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
C0232,Customer_0232,0.0,-0.9766861551770815,1.7814046341699186,0.7069448591888079,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C0233,Customer_0233,-0.7021248603100407,-1.4180619162606165,-1.711545628908353,-1.4644704517043126,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
C0234,Customer_0234,-0.09129897535729821,1.0868635799327877,0.03492950263078275,0.13759829659110515,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
C0235,Customer_0235,-0.4730651534527623,4.0420784513174974e-16,0.9081670684003507,0.945886535515038,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C0236,Customer_0236,-1.312950745262783,1.5087954748892949,-0.8383080631387851,-1.0303463136780526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
